SFS;"CJSC ""SEAFOOD-SERVICE""";Minsk;Belarus
SFU;SAN FU CHEMICAL CO, LTD;SHAN-HUA, TAINAN;Taiwan, China
SGA;MINISTERE DE LA DEFENSE (DCSID);VERSAILLES;France
SGC;SOGECO INTERNATIONAL SA;PARADISO - LUGANO;Switzerland
SGD;STABILIS GDS INC;Houston;United States
SGG;"JOINT-STOCK COMPANY ""GRAND CAPITAL""";Moscow;Russian Federation
SGI;SCOTLAND GAS NETWORKS;NEWBRIDGE, EH28 8TG - SCOTLAND;United Kingdom
SGK;SYNERGY GASES (K) LTD;MOMBASA;Kenya
SGL;SICGIL INDUSTRIAL GASES LTD;CHENNAI - TAMIL NADU;India
SGM;SIGMA DENIZCILIK KONT.VE.LOJ.SANT.TIC.;ISTANBUL - BUYUKCEKMECE;Turkey
SGN;SOGIN SPA;CAORSO PC;Italy
SGP;SSB CRYOGENIC EQUIPMENT PTE LTD;Singapore;Singapore
SGR;SOGECO INTERNATIONAL SA;PARADISO - LUGANO;Switzerland
SGS;SOUTHERN GAS SERVICES LIMITED;Rolleston West;New Zealand
SGT;SERLUX;Livange;Luxembourg
SGU;"""SONGER"" LTD";Saint-Petersburg;Russian Federation
SHA;SHAL SEA SHIPPING LLC;DUBAI;United Arab Emirates
SHC;SHANGHAI STAR HOUSE CO . LTD;Huinan TOWN;China
SHE;SEAWAY 7 OFFSHORE CONTRACTORS B.V.;ZOETERMEER;Netherlands
SHI;SHIPLILLY LATAM S.R.L.;COLON;Panama
SHK;SEA HAWK LINES PVT LIMITED;CHENNAI;India
SHL;SMITH-HOLLAND BV;SPIJKENISSE;Netherlands
SHM;SACHEM JAPAN GODO KAISHA;HIGASHIOSAKA;Japan
SHN;KARL SCHMIDT SPEDITION GMBH & CO KG;HEILBRONN;Germany
SHO;SHIPPER OWNED CONTAINER LLC;Lafayette;United States
SHP;JIANGXI SHIP DATA TECHNOLOGY CO., LTD.;Shangrao City;China
SHV;PRIMA LNG;Berchem;Belgium
SIA;SIAD SOCIETA ITALIANA ACETILENE & DERIVATI SPA;BERGAMO  BG;Italy
SIB;GE SIMONS INTERNATIONAL TRANSPORT BV;HILVARENBEEK;Netherlands
SIC;SHANGHAI XURONG CONTAINERCO., LTD;Shanghai;China
SID;CHEMIKALIEN UND FLUESSIGKEITSTRANSPORTE A. SIEPMANN GMBH;DUISBURG;Germany
SIE;SOMER S ISLE SHIPPING LTD;HAMILTON;Bermuda
SIF;NEWPORT EUROPE B.V.;Moerdijk;Netherlands
SIG;SINOAGE INTERNATIONAL LIMITED;TUNG CHOI;Hong Kong, China
SII;THE SHIPPING CORPORATION OF INDIA LTD;MUMBAI;India
SIK;SAMUDERA SHIPPING LINE LTD;Singapore;Singapore
SIL;SUN INTERMODAL LIMITED;London;United Kingdom
SIM;SHANGHAI SAFE-TRANSPORT CHEMICAL LOGISTICS CO.,LTD;SHANGHAI;China
SIN;BBC CHARTERING GMBH & CO. KG;LEER;Germany
SIP;PT PERUSAHAAN PELAYARAN NUSANTARA PANURJWAN;JAKARTA;Indonesia
SIR;OOO VED CONTACT;NOVOSIBIRSK,;Russian Federation
SIS;ELBTAINER GMBH;Barsbüttel;Germany
SIT;SITC CONTAINER LINES CO LTD;Shanghai;China
SJC;SHANGHAI SHENGJI SPECIAL CONTAINER CO., LTD.;Jiading District;China
SJI;PT. SINARJAYA INTIMPERKASA;SURABAYA;Indonesia
SJK;SARJAK CONTAINER LINES PVT LTD;MUMBAI;India
SJP;MODULAR TANKING SOLUTIONS MAURITIUS LTD;PORT LOUIS;Mauritius
SJR;CRYSTAL CLEAR ELECTRONIC MATERIAL CO,LTD;SUZHOU CITY;China
SJS;CHENGDU SJIUS CROSS-BORDER E-COMMERCE CO., LTD.;sichuan;China
SJU;S JONES CONTAINERS LTD;WALSALL;United Kingdom
SJV;SEOJIN SYSTEM CO.,LTD;Bac Giang, Bac Giang Province;Vietnam
SKA;SKAFF CRYOGENICS INC;BRENTWOOD, NH-03833;United States
SKB;SWEDISH NUCLEAR FUEL AND WASTE MANAGEMENT;OSKARSHAMN;Sweden
SKC;MAMMOET EUROPE BV;SCHIEDAM;Netherlands
SKH;SINOKOR MERCHANT MARINE CORP;SEOUL;Korea, Republic of
SKI;BLUE SKY INTERMODAL (UK) LTD;Marlow (Buckinghamshir);United Kingdom
SKL;SINOKOR MERCHANT MARINE CORP;SEOUL;Korea, Republic of
SKM;MUTTI SRO;TRNAVA;Slovakia
SKN;KUEHNE + NAGEL AS;Oslo;Norway
SKR;SINOKOR MERCHANT MARINE CORP;SEOUL;Korea, Republic of
SKS;SK SHIPPING LINE LLC;Dubai;United Arab Emirates
SKY;CAI INTERNATIONAL;SAN FRANCISCO, CA 94105;United States
SLC;SPECTRA TANKTAINER LOGISTICS PTE. LTD;SINGAPORE;Singapore
SLE;SPINNAKER EQUIPMENT SERVICES INC.;San Francisco, CA 94111;United States
SLF;SUNLIT FLUO & CHEMICAL CO., LTD.;Taoyuan City;Taiwan, China
SLH;SEA LLOYD SHIPPING LINES PTE LTD;SINGAPORE;Singapore
SLI;SEAPORT LINES INDIA PRIVATE LIMITED;Chennai;India
SLJ;SEATRADE CHARTERING N.V.;BREDA;Netherlands
SLL;SEA-LAND LOGISTICS ENTERPRISES PTE LTD;Singapore;Singapore
SLM;LLC «SILMAR SHIPPING»;Saint-Petersburg;Russian Federation
SLN;SELINA SHIPPING LINES PTE. LTD.;Singapore;Singapore
SLO;SHIPWAVES ONLINE LLC;Dubai;United Arab Emirates
SLP;SEAGULL CONTAINER SERVICES PTE. LTD.;Singapore;Singapore
SLR;SILVA LS SP. Z O.O.;Mielec;Poland
SLS;SPINNAKER LEASING CORPORATION;San Francisco, CA 94111-2602;United States
SLT;SCM LINES TRANSPORTES MARITIMOS;FUNCHAL-MADEIRA;Portugal
SLV;SEALEAD SHIPPING DMCC;DUBAI;United Arab Emirates
SLW;SALTWORKS TECHOLOGIES INC;Richmond;Canada
SLZ;CS LEASING PTE LTD;;Singapore
SMA;SMART CONTAINERS KAMIL BIESZK;BANINO;Poland
SMC;SM CONTAINER LINES;Busan,;Korea, Republic of
SMD;3M COMPANY;ST PAUL, MN 55144-1000;United States
SME;SMET BUILDING PRODUCTS LIMITED;Newry;United Kingdom
SMG;LIMITED LIABILITY PARTNERSHIP SMARTLOG;Nur-Sultan;Kazakhstan
SMH;STAALDUINEN LOGISTICS;MAASDIJK;Netherlands
SMK;TRANSSTROYGROUP, LLC;Kashira (Kashirsky dist., Moscow region);Russian Federation
SML;SEABOARD MARINE LTD;MIAMI, FL 33166;United States
SMM;SC SPEZIAL MONTAGEN SRL;Baba Ana;Romania
SMO;LLC SPECIAL MAINING SOLUTIONS;Kyiv;Ukraine
SMP;SCS MULTIPORT B.V.;AMSTERDAM;Netherlands
SMQ;SMQ LTD;TAIPEI CITY,;Taiwan, China
SMS;PT.SULAWESI MINING INVESTMENT;JAKARTA;Indonesia
SMT;SEMIMATEX CO.,LTD;Longyan;China
SMU;CMA-CGM;MARSEILLE CEDEX 02;France
SNA;SMARTLAGER NORGE AS;STAVERN;Norway
SNB;SINOTRANS CONTAINER LINES CO.,LTD.;SHANGHAI;China
SNC;INTERNATIONAL CONTAINER LEASE INC;BEIJING;China
SND;CANDO LOGISTICS LLC;Berlin, WI 54923;United States
SNF;SNF S.A.S;ANDREZIEUX CEDEX;France
SNH;SINOTRANS CONTAINER LINES CO.,LTD.;SHANGHAI;China
SNI;STOLT TANK CONTAINERS LEASING LTD;HAMILTON;Bermuda
SNP;SINPEX CONNECTION LOGISTICS LIMITED;SHANGHAI;China
SNR;PT SAMUDERA NAGA GLOBAL;Jakarta;Indonesia
SNS;SLOMAN NEPTUNE SCHIFFAHRTS - AG;BREMEN;Germany
SNT;STOLT TANK CONTAINERS LEASING LTD;HAMILTON;Bermuda
SNU;PREZERO TRANSPORT B.V.;ALPHEN AAN DEN RIJN;Netherlands
SNV;SASCO-NAVIGATOR, JSC;Moscow;Russian Federation
SOB;SOBOLAK INTERNATIONAL GMBH;LEOBENDORF;Austria
SOC;STAR SERVICE SRL;GENOVA  GE;Italy
SOE;HANG ZHOU ZHE SHANG INDUSTRY TRADING;HANGZHOU;China
SOF;CMA-CGM;MARSEILLE CEDEX 02;France
SOG;SOUTHERN LOGISTICS CORPORATION - SOLOG;Ho Chi Minh City;Vietnam
SOK;SICOM S.P.A;CHERASCO (CN);Italy
SOL;C.T.S  SRL;MONZA (MB);Italy
SOM;SOMAL;LE LAMENTIN CEDEX 2;France
SON;SOACI SN;Abidjan;Cote d'Ivoire
SOR;SOUZ RAIL TRANS LLC;Moscow;Russian Federation
SOS;STORAGE ON SITE LTD;Southampton Hampshire SO40 4BL;United Kingdom
SOT;SOLETANCHE BACHY INTERNATIONAL;Montereau Fault Yonne;France
SOU;SOUILLAC INDUSTRIES LTD.;Ebene;Mauritius
SOX;AIR LIQUIDE SINGAPORE PRIVATE LIMITED;Singapore;Singapore
SPD;SPEDYCJA POLSKA  SPEDCONT SPOLKA ZO.O.;LODZ;Poland
SPE;CIMC CONTAINERS HOLDING COMPANY LTD;GUANGDONG;China
SPG;OOO SPIKO-GROUP;Moscow;Russian Federation
SPH;SPHB;ST PIERRE;Reunion
SPI;SAS SPINDRIFT;Saint Philibert;France
SPK;SPINNAKER LEASING CORPORATION;San Francisco, CA 94111-2602;United States
SPL;SEACO SRL;BRIDGETOWN;Barbados
SPN;PT SALAM PACIFIC INDONESIA LINES;SURABAYA;Indonesia
SPP;SHIVA PHARMACHEM LTD;GUJARAT;India
SPR;SUPREME BOX CO.,LTD;WALNUT;United States
SPS;SHANDONG PORT SHIPPING GROUP Co. ,LTD.;Qingdao;China
SPT;SCHENK-PAPENDRECHT BV;PAPENDRECHT;Netherlands
SPU;SPIRIT CONTAINER LINE PTE LTD;SINGAPORE;Singapore
SPV;SPECTAINER SINGAPORE PTE LTD.;Singapore;Singapore
SPW;ICS TERMINALS (UK) LIMITED d/b/a SPACEWISE;RAINHAM, ESSEX RM13 8EU;United Kingdom
SPZ;SPEZIALI AUTOTRASPORTI SRL;PALAGANO;Italy
SRA;ENDEL SRA;NANTES CEDEX 2;France
SRB;LEIDOS;LONG BEACH, MS 39560;United States
SRC;NORDIC BULKERS AB;GOTHENBURG;Sweden
SRE;SARENS NV;WOLVERTEM;Belgium
SRF;CULINA GROUP;Warrington;United Kingdom
SRG;ROSI INVEST A/S;TANAGER;Norway
SRL;SUPER RACK CO., LTD;Seoul;Korea, Republic of
SRP;SARP INTERMODAL HIZMETLERI AS;ISTANBUL;Turkey
SRT;SE.TRA.S. SRL;NARNI SCALO (TR);Italy
SRW;CHONGQING SEARAIL CARGO CO.,LTD.;Chongqing;China
SSB;SPECIALIST SERVICES LLC;DUBAI;United Arab Emirates
SSC;SHANGHAI SHOWA CHEMICALS CO.LTD;SHANGHAI;China
SSD;SASCO INTERNATIONAL SHIPPING CO,LTD;SEOUL;Korea, Republic of
SSE;PAO SEVERSTAL;Cherepovets;Russian Federation
SSF;JSC SAKHALIN SHIPPING COMPANY LT;KHOLMSK;Russian Federation
SSG;SURGUTNEFTEGAS PJSC;SURGUT;Russian Federation
SSH;SHRUTI MARINE SERVICES;NAVI MUMBAI;India
SSK;"LLC ""TLC SAKH-EX""";Moscow;Russian Federation
SSL;SEA-LAND LOGISTICS ENTERPRISES PTE LTD;Singapore;Singapore
SSM;AVANA LOGISTEK LIMITED;Mumbai;India
SSR;SSREEFER-SOLUCOES EM SERVICOS REEFER LTDA;ITAJAI-SANTA CATARINA;Brazil
SSS;SEA SANDS SHIPPING L.L.C;DUBAI;United Arab Emirates
SST;SILVERSEA S.L;Barcelona;Spain
SSU;S&S SUPPLY LTD;MT PEARL;Canada
SSX;SAMSON SERVICE LLC;Saint-Petersburg;Russian Federation
STA;"JSC ""Russian Container Company""";Moscow;Russian Federation
STB;STOLT TANK CONTAINERS LEASING LTD;HAMILTON;Bermuda
STC;FT MARINE SAS;FUVEAU;France
STE;STELKONT  LTD;Saint-Petersburg;Russian Federation
STG;SHOWA SPECIALTY GAS (TAIWAN) CO LTD;TAIPEI;Taiwan, China
STJ;CAI INTERNATIONAL;SAN FRANCISCO, CA 94105;United States
STK;SANTOKU CHEMICAL INDUSTRIES CO. LTD;Kurokawa-gun, Miyagi;Japan
STL;SHIPPING TRADING &LIGHTERAGE CO (STALCO);DUBAI;United Arab Emirates
STM;CMA-CGM;MARSEILLE CEDEX 02;France
STN;SAMATAINERS;VIENNE CEDEX;France
STO;STOKE SPACE TECHNOLOGIES;Renton;United States
STP;STEP OILTOOLS (UK) LTD;Aberdeen;United Kingdom
STR;TOTE MARITIME PUERTO RICO;Jacksonville, FL 32256;United States
STS;SINOCHEM  TRADING (SINGAGPORE) PTE  LTD;Singapore;Singapore
STU;STUBBE B.V.;GOUDA;Netherlands
STV;SUPERCONSORZIO TRASPORTI LUCANI;Viggiano;Italy
STW;SETTENTRIONALE TRASPORTI SPA;POSSAGNO (TV);Italy
STX;STAXXON LLC;Clifton NJ 07013;United States
SUC;SITAL SRL;Ponte dell'Olio;Italy
SUD;MAERSK A/S;Copenhagen;Denmark
SUG;SUPAGAS PTY LTD;Dandenong South - Victoria;Australia
SUI;SWISSTERMINAL AG;FRENKENDORF;Switzerland
SUL;SHENZHEN UNITED LOGISTICS DEVELOPMENT CO., LTD.;Shenzhen;China
SUM;SUMISHO GLOBAL LOGISTICS (CHINA) CO LTD;SHANGHAI;China
SUN;NICHIRIN GROUP CO;TOKYO;Japan
SUT;SUTTONS INTERNATIONAL LTD;WIDNES, CHESHIRE;United Kingdom
SUZ;SUREZING CONTAINER INTERNATIONAL LTD;TORTOLA;Virgin Islands, British
SVA;AB SVAFO;Nyköping;Sweden
SVD;SAMSKIP MULTIMODAL BV;GENEMUIDEN;Netherlands
SVG;SWAGEMAKERS INTERMODAAL TRANSPORT;Westdorpe;Netherlands
SVK;SUOMEN VUOKRAKONTTI OY;RAJAMAKI;Finland
SVM;SCHAVEMAKER LOGISTICS B.V;BEVERWIJK;Netherlands
SVN;MINISTRY OF DEFENCE REPUBLIC OF SLOVENIA;LJUBLJANA;Slovenia
SVS;MLI - MEDITERRANEAN LOGISTICS AND INVESTMENTS LTD;NICOSIA;Cyprus
SVW;CHS CONTAINER HANDEL GMBH;BREMEN;Germany
SVX;AXOLLA LLC;Ekaterinburg,  Sverdlovsk region;Russian Federation
SWC;SWISSCONTAINER AG;GWATT;Switzerland
SWE;DEN HARTOGH LIQUID LOGISTICS BV;ROTTERDAM;Netherlands
SWF;SWIFT TRANSPORT INTERNATIONAL LOGISTICS PTE .LTD;TIANJIN;China
SWI;SWISS ISO TANKS AG;Baar;Switzerland
SWL;SAMSKIP MCL BV;ROTTERDAM;Netherlands
SWN;SWEN CONTAINER LINE PTE LTD;singapore;Singapore
SWP;SIEMENS GAMESA;BRANDE;Denmark
SWS;SWISS WATER POWER INTERNATIONAL S.A.;Verbier;Switzerland
SWT;STOLT TANK CONTAINERS LEASING LTD;HAMILTON;Bermuda
SXO;STELLA EXPRESS (SINGAPORE) PTE LTD;Singapore;Singapore
SXR;SOLAR EXPRESS LLC;Ulyanovsk;Russian Federation
SXS;SOLVAY SPECIALTY POLYMERS ITALY SPA;BOLLATE (MI);Italy
SXX;KIRSEN GLOBAL SECURITY GMBH;Berlin;Germany
SYB;JIANGSU XINYUE HI-TECH (GROUP) CO.,LTD;Zhenjiang;China
SYM;SYMCON INDUSTRIES PVT. LTD.;AHMEDABAD;India
SYP;SAMYOUNG PURE CHEMICALS CO LTD;DONGNAM-GU, CHEONAN-SI;Korea, Republic of
SYT;SYNGENTA LLC;Kiev;Ukraine
SYZ;SHANGHAI YOUZHU INDUSTRY CO.,LTD.;Shanghai;China
SZL;SEACUBE CONTAINERS LLC;WOODCLIFF LAKE, N.J. 07677;United States
SZR;LLC SYNTEZRAIL;MOSCOW;Russian Federation
TAA;TIMESCAN LOGISTICS (INDIA) LIMITED;Chennai, Tamil Nadu;India
TAB;STOLT TANK CONTAINERS LEASING LTD;HAMILTON;Bermuda
TAC;EAST CIRCLE INVESTMENT COPR;BP 0830-01580;Panama
TAF;TERRES AUSTRALES ET ANTARCTIQUES FRANCAISES;SAINT PIERRE;France
TAH;TA ASIA LOGISTICS PTE LTD;Singapore;Singapore
TAI;STOLT TANK CONTAINERS LEASING LTD;HAMILTON;Bermuda
TAL;ALFRED TALKE GMBH & CO.KG;HURTH;Germany
TAN;TACON GMBH TANK & CONTAINER SERVICES;BRAAK;Germany
TAP;TOKUYAMA SINGAPORE PTE LTD;Singapore;Singapore
TAR;TARROS SPA;LA SPEZIA  SP;Italy
TAS;TANKSPAN LEASING LIMITED;SURREY GU8 6BQ;United Kingdom
TAT;TRINIDAD DISTILLERS LTD;LAVENTILLE;Trinidad and Tobago
TAW;TAILWIND SHIPPING LINES GMBH & CO. KG;Neckarsulm;Germany
TAX;TANK ASSET MANAGEMENT;Rotterdam;Netherlands
TAY;EUROPEA DE CONTENEDORES S.A. EUCONSA;EL PALMAR - MURCIA;Spain
TBB;CHINA RAILWAY TIELONG CONTAINER LOG CORP LTD;BEIJING;China
TBG;CHINA RAILWAY TIELONG CONTAINER LOG CORP LTD;BEIJING;China
TBJ;CHINA RAILWAY CONTAINER TRANSPORT CORP;BEIJING;China
TBK;TEIJIN LOGISTICS CO LTD;Matsuyama;Japan
TBL;CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO., LTD. BEIJING SPECIAL CONTAINER TECHNOLOGY DEVELOPMENT CENTER;DALIAN;China
TBP;CHINA RAILWAY TIELONG CONTAINER LOG CORP LTD;BEIJING;China
TBS;TIMBER BUILDING SYSTEMS PTY LTD;Dandenong;Australia
TBU;TRUE BLUE CONTAINERS (2005) PTY LTD;MIDVALE;Australia
TBX;BOMAG MARINI EQUIPAMENTOS LTDA;CACHOEIRINHA;Brazil
TCA;BLUE BALTIC SHIPPING & TRADING LIMITED;LA HABANA;Cuba
TCB;TITAN CONTAINERS A/S;TAASTRUP;Denmark
TCC;TANK CONTAINER CLEANING SERVICES S.R.L.;NAPOLI;Italy
TCD;JIUJIANG TINCI MATERIALS TECHNOLOGY CO., LTD;JIUJIANG;China
TCG;TRANSPORTS COTTARD-GLENAT CHIMIE;SALAISE-SUR-SANNE;France
TCH;TORAN SOLUTION LTD C/O SANTOS CONTAINER LTDA;São Vicente - São Paulo;Brazil
TCI;TITAN CONTAINERS A/S;TAASTRUP;Denmark
TCK;TRITON CONTAINER INTERNATIONAL LTD;HAMILTON HM 10,;Bermuda
TCL;TRITON CONTAINER INTERNATIONAL LTD;HAMILTON HM 10,;Bermuda
TCM;TCS TRANS S.L.;BARCELONA;Spain
TCN;TRITON CONTAINER INTERNATIONAL LTD;HAMILTON HM 10,;Bermuda
TCO;JSC TECO;VLADIVOSTOK;Russian Federation
TCS;TANKCON B.V;SPIJKENISSE;Netherlands
TCT;TI. CI. TI. SA;BALERNA;Switzerland
TCU;TRIFLEET LEASING HOLDING B.V.;DORDRECHT;Netherlands
TCV;TWS TANKCONTAINER-LEASING GMBH & CO KG;Vellahn OT Camin;Germany
TCX;TRANSMIT CONTAINERS LTD;ABERDEEN;United Kingdom
TDA;TRIDENT LINE SHIPPING AND LOGISTICS LLC;Dubai;United Arab Emirates
TDC;PT TRADECORP INDONESIA;JAKARTA;Indonesia
TDE;TDS SHIPPING LLC;Dubai;United Arab Emirates
TDG;TRANSPORT DEVELOPMENT GROUP LCC;Moscow;Russian Federation
TDL;TRANS DISTANCE LINE LTD;HONG KONG;Hong Kong, China
TDR;TRITON CONTAINER INTERNATIONAL LTD;HAMILTON HM 10,;Bermuda
TDT;TRITON CONTAINER INTERNATIONAL LTD;HAMILTON HM 10,;Bermuda
TEA;TEAKDECKING SYSTEMS INC;SARASOTA, FL 34243;United States
TEC;TECHNOLOGY INDUSTRIAL GASES PRODUCTION CO;Eqaila;Kuwait
TED;AGUNSA-AGENCIA UNIVERSALES S.A;SANTIAGO;Chile
TEE;CRYO-TEC BVBA;MERKSEM;Belgium
TEF;TF2040;Moscow;Russian Federation
TEG;PT TEMAS TBK;JAKARTA UTARA;Indonesia
TEI;BEIJING TRANS EURASIA INTERNATIONAL LOGISTICS LTD.;Beijing;China
TEL;TRANS EATON INTERNATIONAL ASSET MANAGEMENT COMPANY LIMITED;Hong Kong;Hong Kong, China
TEM;TEXTAINER EQUIPMENT MANAGEMENT LTD;HAMILTON, HM HX;Bermuda
TEN;TEXTAINER EQUIPMENT MANAGEMENT LIMITED;SAN FRANCISCO, CA 94108;United States
TEP;TRANSEXPEDITION POLSKA SP. Z O.O.;Bialystok;Poland
TER;TECNIRUTA CONCISA S.A.;SANTURCE VIZCAYA;Spain
TET;TETRA4 (PTY) LTD;Randburg;South Africa
TEX;TEXTAINER EQUIPMENT MANAGEMENT LTD;HAMILTON, HM HX;Bermuda
TFC;FAGIOLI SPA;REGGIO EMILIA;Italy
TFE;TRANSFENNICA LTD;HELSINKI;Finland
TFG;DB CARGO AG;MAINZ;Germany
TFH;DHL FLEET SUPPORT ENGINEER;Greater Manchester M17 1WT;United Kingdom
TFL;TRANSFAR SHIPPING PTE. LTD.;SINGAPORE;Singapore
TFM;LIMITED LIABILITY COMPANY «TFM»;VLADIVOSTOK;Russian Federation
TFR;CONTENEDORES TEIFER;LLEIDA;Spain
TFT;TANKFORMATOR (S) PTE LTD;Singapore;Singapore
TGA;TECHGLASS SP. ZOO.;KRAKOW;Poland
TGB;TEXTAINER EQUIPMENT MANAGEMENT LTD;HAMILTON, HM HX;Bermuda
TGC;TOUAX GROUP;LA DEFENSE;France
TGE;TAIWAN SPECIAL CHEMICALS CORPORATION;CHANGHUA COUNTY;Taiwan, China
TGG;TIGER GAS (SHANGHAI) LIMITED;SHANGHAI;China
TGH;TEXTAINER EQUIPMENT MANAGEMENT LTD;HAMILTON, HM HX;Bermuda
TGI;TAEWOONG LOGISTICS CO.LTD;SEOUL;Korea, Republic of
TGL;TLS LOJISTIK A.S;ISTANBUL;Turkey
TGM;TIME GLOBAL SHIPPING LLC;DUBAI;United Arab Emirates
TGO;TANKGO WORLDWIDE DMCC;Dubai;United Arab Emirates
TGP;GENSETPOOL;Woodbridge;United States
TGR;LLC SPECTRANSGARANT;MOSCOW;Russian Federation
TGS;TOUAX GROUP;LA DEFENSE;France
TGT;NINGBO TRANSOCEAN GLOBAL TRANSPORTATION CORP.LTD;NINGBO;China
TGV;LOGIX CAPITAL LLC;DORAL;United States
THA;CHONGQING TONGHUI GAS CO., LTD.;Chongqing;China
THB;CONT-ASPHALT LTD.;LA CROIX (LUTRY);Switzerland
THE;THERMOCAR SRL  ITALIA;GENOVA  GE;Italy
THJ;SHENZHEN TEHUAJIAN ADAMANTITE STRUCTURE MANUFACTURING CO., LTD.;Shenzhen;China
THK;TANK-CONTAINER PETROCHEMICAL COMPANY LTD;Moscow;Russian Federation
THN;CHENGDU TIANHAN SUPPLY CHAIN MANAGEMENT CO. LTD.;Chengdu, Pilot Free Trde Zone;China
THP;ITALMATCH CHEMICALS S.P.A.;Arese, MI;Italy
THQ;THOR QUIMICOS DE MEXICO, SA DE CV;QUERETARO;Mexico
THS;"TRADING HOUSE ""SINTEZ-OIL"", LTD";Dzerzhinsk;Russian Federation
TIB;TACON GMBH TANK & CONTAINER SERVICES;BRAAK;Germany
TIC;LIVERANI GROUP SPA;SANTA MARIA DI ZEVIO (VR);Italy
TID;TI2 LOGISTICS PTE LTD;singapore;Singapore
TIF;TRIFLEET LEASING HOLDING B.V.;DORDRECHT;Netherlands
TIH;TRADECORP INTERNATIONAL HONG KONG LIMITED;HONG KONG;Hong Kong, China
TII;TRITON CONTAINER INTERNATIONAL LTD;HAMILTON HM 10,;Bermuda
TIL;TEC CONTAINER SOLUTIONS;WORTHING, WEST SUSSEX;United Kingdom
TIM;ALPSANNA LIMITED;Dublin;Ireland
TIO;ONET TECHNOLOGIES TI;MARSEILLE CEDEX 09;France
TIP;TIP TRAILER SERVICES MANAGEMENT B.V.;Amsterdam;Netherlands
TIS;TRANSPORT INDUSTRIAL SERVICE (TIS) LTD;ST PETERSBURG;Russian Federation
TIT;TITAN CONTAINERS A/S;TAASTRUP;Denmark
TIV;TRANSINSULAR CABO VERDE;PRAIA;Cape Verde
TIZ;TIZ-KARBOGAZ;Lviv;Ukraine
TJZ;HANGZHOU TIEJI FREIGHT CO., LTD;HANGZHOU;China
TKC;CONSERT S.R.L.;TRUCCAZZANO;Italy
TKI;TOM KRAEMER, INC.;Cold Spring, MN 56320;United States
TKK;TRUKAI INDUSTRIES LTD;Lae;Papua New Guinea
TKM;TANKMASTER LTD;Novosaratovka;Russian Federation
TKN;THERMO KING TRANSPORT KOELING B.V.;ROTTERDAM;Netherlands
TKR;PJSC TRANSCONTAINER;MOSCOW;Russian Federation
TKS;TERMOS KONTEINER;MOSCOW;Russian Federation
TLB;TOSOH LOGISTICS CORPORATION;YAMAGUCHI;Japan
TLC;UNIFEEDER A/S;GDYNIA;Poland
TLE;HAPAG LLOYD A.G;HAMBURG;Germany
TLF;NUROL TEKNOLOJI SAN. VE MAD. TIC. A.S.;ANKARA;Turkey
TLG;“TEGRA LOGISTICS” LLC;Kyiv;Ukraine
TLH;TONG LEE HUAT PTE LTD;SINGAPORE;Singapore
TLI;TN AMERICAS LLC;COLUMBIA, MD 20146;United States
TLL;TRITON CONTAINER INTERNATIONAL LTD;HAMILTON HM 10,;Bermuda
TLM;"OJSC ""TURKMEN MILLI LOGISTIK""";Ashgabat;Turkmenistan
TLN;TRIDENT CONTAINER LEASING BV;AMSTERDAM;Netherlands
TLO;TANKLOG GMBH & CO KG;MANNHEIM;Germany
TLR;TOUAX GROUP;LA DEFENSE;France
TLS;"LLC ""TRANSPORT LOGISTICS SYSTEMS""";Novosibirsk;Russian Federation
TLV;LLC «TIS LOGISTIC»;Moscow;Russian Federation
TLX;TRANS ASIAN SHIPPING SERVICES (P) LTD.;COCHIN;India
TLY;SARP INTERMODAL HIZMETLERI AS;ISTANBUL;Turkey
TMB;TAMBOUR LTD.;AKKO;Israel
TMC;TRANSMAR SHIPPING COMPANY;CAIRO;Egypt
TMD;CARIBBEAN GAS CHEMICAL LIMITED (CGCL);La Brea;Trinidad and Tobago
TME;"TOMOESHOKAI CO; LTD";TOKYO;Japan
TMH;TRIMODAL EUROPE B.V;HOOGVLIET / RT;Netherlands
TMI;TRIFLEET LEASING HOLDING B.V.;DORDRECHT;Netherlands
TMK;ES AT-ABRAY;Ashgabat;Turkmenistan
TML;EUROTAINER SA;Levallois-Perret;France
TMM;HAPAG LLOYD A.G;HAMBURG;Germany
TMP;T.M.P TRANS MODAL;NEUILLY S/SEINE;France
TMT;GCATAINER BV;MOERDIJK;Netherlands
TMU;FUH TOMASZ PROKORYM;Stawiguda;Poland
TMY;TRANSINSULAR;LISBOA;Portugal
TNA;TIONG NAM LOGISTICS SOLUTIONS SDN BHD;SHAH ALAM;Malaysia
TNC;TAIYO NIPPON SANSO CORPORATION;TOKYO;Japan
TND;TCI SUPPLY CHAIN SOLUTIONS;GURGAON, HARYANA;India
TNF;TANFAC INDUSTRIES LTD;CUDDALORE / TAMILNADU;India
TNI;TN AMERICAS LLC;COLUMBIA, MD 20146;United States
TNK;TANKONE B.V.;ROTTERDAM;Netherlands
TNM;TRANSPORTATION COMPANY TRANS MERIDIAN;MOSCOW;Russian Federation
TNO;TANCO INTERNATIONAL (97) LTD.;HAIFA;Israel
TNP;ORANO NPS;VALOGNES;France
TNR;TECHNOAZOT R&P LTD;Moscow;Russian Federation
TNS;TRANSNATIONAL SHIPPING LINES LLC;Dubai;United Arab Emirates
TNZ;QUARTZ ENTERPRISES LTD;BELIZE CITY;Belize
